comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
dutychange,375.56726813316345,gps,-1,36.11414166666667,140.09785833333333,26.0,35.0,55.26020803309128,corn,-1
dutychange,377.6230094432831,gps,-1,36.11414166666667,140.09785833333333,25.0,35.0,45.623116932719505,corn,-1
threading,378.4014654159546,gps,-1,36.11414166666667,140.09785833333333,25.0,35.0,45.623116932719505,corn,-1
dutychange,379.6284911632538,gps,-1,36.11414166666667,140.09785833333333,25.0,35.0,43.28571915584557,corn,-1
threading,381.40515303611755,gps,-1,36.11414166666667,140.09785833333333,25.0,35.0,-5.397841057771713,corn,-1
dutychange,381.73495984077454,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,-5.397841057771713,corn,-1
dutychange,383.7912895679474,gps,-1,36.11414166666667,140.09785833333333,29.0,35.0,-36.37079737626359,corn,-1
threading,384.4088408946991,gps,-1,36.11414166666667,140.09785833333333,29.0,35.0,-36.37079737626359,corn,-1
dutychange,385.8475968837738,gps,-1,36.11414166666667,140.09785833333333,33.0,35.0,-48.2514147860876,corn,-1
threading,387.4125266075134,gps,-1,36.11414166666667,140.09785833333333,33.0,35.0,-87.34060909834677,corn,-1
dutychange,387.9035713672638,gps,-1,36.11414166666667,140.09785833333333,32.0,35.0,-87.34060909834677,corn,-1
dutychange,389.95984077453613,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,-78.23091785902868,corn,-1
threading,390.41626262664795,gps,-1,36.11414166666667,140.09785833333333,31.0,35.0,-78.23091785902868,corn,-1
threading,393.42004013061523,gps,-1,36.11414166666667,140.09785833333333,0,0,-3.878807192233877,corn,-1
threading,396.4235007762909,gps,-1,36.11414166666667,140.09785833333333,20.0,30.0,125.40165719879869,corn,-1
threading,399.4271671772003,gps,-1,36.11414166666667,140.09785833333333,0,0,-19.097411486139663,corn,-1
threading,402.43084836006165,gps,-1,36.11414166666667,140.09785833333333,5,5,-15.385841929697477,corn,-1
